1,1,2.279365960724488
2,1,0.003929981603625432
3,1,0.009169957075126009
4,1,-0.0026730149429903495
5,1,0.014409932546626585
6,1,-0.005150324794343752
7,1,0.0011943012507331374
8,1,0.014409932546626585
9,1,-0.006574747429139061
11,1,0.0019075277016087973
12,1,0.00617568537712568
13,1,-0.004812222371786243
15,1,0.0019248889487144974
18,1,0.0008283403157411057
24,1,-0.0026730149429903495
25,1,0.0006635033876250728
26,1,-0.005150324794343752
27,1,0.00154817457112517
28,1,-0.00030433613908329343
29,1,-0.006574747429139061
30,1,0.002432845754625267
32,1,-0.0005863902732926824
33,1,-0.004812222371786243
34,1,0.002432845754625267
36,1,-0.0007485679245000822
38,1,0.0010426481805536861
40,1,-0.0005478956190949217
122,1,0.0011943012507331374
123,1,-0.00030433613908329343
124,1,5.103872212500561e-5
125,1,0.0019075277016087973
126,1,-0.0005863902732926824
128,1,0.0001190903516250131
129,1,0.0019248889487144974
130,1,-0.0007485679245000822
132,1,0.00018714198112502057
134,1,0.0008283403157411057
135,1,-0.0005478956190949217
137,1,0.00018714198112502057
142,1,8.020370619643739e-5
1,2,0.003929981603625432
2,2,2.2937614977341045
3,2,0.03251166599362857
4,2,0.003392672812256982
5,2,0.051089760847130614
7,2,-0.0017848897813154579
8,2,0.051089760847130614
10,2,-0.01301298307048355
12,2,0.02189561179162741
14,2,-0.013131419942712675
16,2,0.004710312200115702
17,2,-0.0056508634166869045
20,2,0.0034932610212246315
24,2,0.003392672812256982
25,2,0.00018714198112502054
49,2,-0.01301298307048355
51,2,0.00154817457112517
53,2,-0.013131419942712675
55,2,0.002432845754625267
57,2,-0.0005863902732926824
58,2,-0.0056508634166869045
60,2,0.002432845754625267
63,2,-0.0007485679245000822
65,2,0.0010426481805536861
68,2,-0.0005478956190949217
122,2,-0.0017848897813154579
124,2,1.4395537009616967e-5
152,2,0.004710312200115702
154,2,-0.0005863902732926824
156,2,0.0001190903516250131
157,2,0.0034932610212246315
159,2,-0.0007485679245000822
162,2,0.00018714198112502057
165,2,-0.0005478956190949217
168,2,0.00018714198112502057
172,2,8.020370619643739e-5
1,3,0.009169957075126009
2,3,0.03251166599362857
3,3,2.12753754056924
4,3,0.15275252316519464
5,3,0.1192094419766381
6,3,0.009977837208415245
8,3,0.1192094419766381
10,3,0.02011097383620184
11,3,-0.005238364534418003
12,3,0.05108976084713062
16,3,-0.00883183537521694
19,3,-0.01952792276652153
22,3,0.004002033263000152
24,3,0.15275252316519464
26,3,0.009977837208415245
27,3,0.00018714198112502054
49,3,0.02011097383620184
51,3,0.0006635033876250728
52,3,-0.00010550957254245719
76,3,-0.01952792276652153
80,3,0.002432845754625267
86,3,0.002432845754625267
88,3,-0.0007485679245000822
90,3,0.0010426481805536861
93,3,-0.0005478956190949217
125,3,-0.005238364534418003
127,3,-0.00010550957254245719
128,3,1.4395537009616967e-5
152,3,-0.00883183537521694
156,3,5.103872212500561e-5
180,3,0.004002033263000152
184,3,-0.0007485679245000822
186,3,0.00018714198112502057
190,3,-0.0005478956190949217
193,3,0.00018714198112502057
197,3,8.020370619643739e-5
1,4,-0.0026730149429903495
2,4,0.003392672812256982
3,4,0.15275252316519464
4,4,2.0108686304422605
6,4,0.0681828426462101
7,4,0.0019718178420611077
9,4,0.08704013577782194
10,4,-0.0487906199490025
13,4,0.06370685614126999
14,4,-0.049234684802509227
17,4,-0.021187234921765517
21,4,0.009178312556375927
23,4,0.004002033263000152
25,4,0.15275252316519464
27,4,0.003392672812256982
28,4,2.2988627374612097e-5
50,4,0.008147416125983442
51,4,-0.0026730149429903495
77,4,-0.013131419942712675
78,4,0.006574747429139061
82,4,-0.0005863902732926824
83,4,-0.0056508634166869045
84,4,0.004812222371786243
89,4,-0.0007485679245000822
94,4,-0.0005478956190949217
126,4,-0.0017848897813154579
127,4,0.0004973200485101942
153,4,-0.003597560367317363
154,4,0.0011943012507331374
181,4,0.0034932610212246315
182,4,-0.0019248889487144974
187,4,0.00018714198112502057
188,4,-0.0008283403157411057
194,4,0.00018714198112502057
198,4,8.020370619643739e-5
1,5,0.014409932546626585
2,5,0.051089760847130614
3,5,0.1192094419766381
5,5,1.942133493366835
6,5,0.2180157430038731
7,5,-0.09749960430435688
8,5,0.18732912310614558
9,5,0.024620819918209552
12,5,0.08028390990263383
14,5,0.041510480397418156
15,5,-0.013043478260869565
19,5,0.043138956656952096
20,5,-0.018101443473618542
22,5,-0.013825205817636892
26,5,0.2180157430038731
29,5,0.024620819918209552
30,5,0.00018714198112502054
53,5,0.041510480397418156
55,5,0.0006635033876250728
56,5,-0.00010550957254245719
76,5,0.043138956656952096
80,5,0.00154817457112517
81,5,-0.00030433613908329343
103,5,0.002432845754625267
107,5,0.0010426481805536861
110,5,-0.0005478956190949217
122,5,-0.09749960430435688
129,5,-0.013043478260869565
131,5,-0.00010550957254245719
132,5,1.4395537009616967e-5
157,5,-0.018101443473618542
161,5,-0.00030433613908329343
162,5,5.103872212500561e-5
180,5,-0.013825205817636892
186,5,0.0001190903516250131
206,5,-0.0005478956190949217
209,5,0.00018714198112502057
213,5,8.020370619643739e-5
1,6,-0.005150324794343752
3,6,0.009977837208415245
4,6,0.0681828426462101
5,6,0.2180157430038731
6,6,1.951302889576883
7,6,0.24845199749997654
9,6,0.16770761816170718
10,6,0.06313692820940636
11,6,0.005797101449275362
13,6,0.1227494075985261
19,6,-0.061306482114222356
21,6,-0.018101443473618542
27,6,0.2180157430038731
30,6,0.009977837208415245
31,6,0.0009267011958685728
32,6,2.2988627374612097e-5
54,6,0.02011097383620184
77,6,0.02633144568676326
80,6,-0.005150324794343752
82,6,-0.00030433613908329343
101,6,0.004812222371786243
106,6,-0.0007485679245000822
111,6,-0.0005478956190949217
123,6,-0.09749960430435688
130,6,-0.005238364534418003
158,6,-0.00883183537521694
161,6,0.0011943012507331374
163,6,5.103872212500561e-5
181,6,-0.009178312556375927
184,6,0.0019075277016087973
204,6,-0.0008283403157411057
210,6,0.00018714198112502057
